date,facility_id,facility_name,facility_type,latitude,longitude,medicine_id,medicine_name,opening_stock,received_quantity,dispensed_quantity,closing_stock,days_since_restock,stockout_next_3_days
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M001,Paracetamol 500mg,346,0,29,317,2,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M002,Amoxicillin 500mg,47,0,18,29,9,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M003,Metformin 500mg,43,0,37,6,8,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M004,Amlodipine 5mg,83,0,10,73,4,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M005,Azithromycin 500mg,0,188,14,174,0,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M006,Cetirizine 10mg,158,0,31,127,1,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M007,Omeprazole 20mg,270,0,17,253,1,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M008,ORS,33,361,59,335,0,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M009,Ibuprofen 400mg,219,0,29,190,5,0
2024-04-14,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M010,Atorvastatin 10mg,254,0,11,243,2,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M001,Paracetamol 500mg,576,0,72,504,3,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M002,Amoxicillin 500mg,381,0,22,359,4,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M003,Metformin 500mg,76,377,25,428,0,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M004,Amlodipine 5mg,243,0,19,224,4,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M005,Azithromycin 500mg,311,0,25,286,6,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M006,Cetirizine 10mg,224,0,46,178,1,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M007,Omeprazole 20mg,178,0,17,161,4,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M008,ORS,308,0,77,231,4,1
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M009,Ibuprofen 400mg,315,0,33,282,3,0
2024-04-14,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M010,Atorvastatin 10mg,332,0,16,316,2,0
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M001,Paracetamol 500mg,102,0,51,51,7,1
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M002,Amoxicillin 500mg,214,0,23,191,3,0
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M003,Metformin 500mg,84,0,21,63,10,1
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M004,Amlodipine 5mg,146,0,19,127,1,0
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M005,Azithromycin 500mg,8,0,8,0,8,0
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M006,Cetirizine 10mg,71,0,24,47,5,1
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M007,Omeprazole 20mg,54,0,19,35,8,0
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M008,ORS,152,0,61,91,3,1
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M009,Ibuprofen 400mg,132,0,17,115,6,0
2024-04-14,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M010,Atorvastatin 10mg,103,0,10,93,4,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M001,Paracetamol 500mg,574,0,162,412,8,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M002,Amoxicillin 500mg,701,0,95,606,3,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M003,Metformin 500mg,1984,0,106,1878,2,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M004,Amlodipine 5mg,407,0,64,343,2,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M005,Azithromycin 500mg,315,0,34,281,6,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M006,Cetirizine 10mg,80,0,80,0,7,1
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M007,Omeprazole 20mg,0,577,47,530,0,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M008,ORS,216,0,176,40,4,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M009,Ibuprofen 400mg,356,851,72,1135,0,0
2024-04-15,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M010,Atorvastatin 10mg,0,0,0,0,13,1
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M001,Paracetamol 500mg,225,1061,77,1209,0,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M002,Amoxicillin 500mg,777,0,52,725,1,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M003,Metformin 500mg,451,0,90,361,4,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M004,Amlodipine 5mg,391,0,45,346,3,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M005,Azithromycin 500mg,324,0,43,281,4,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M006,Cetirizine 10mg,316,0,71,245,4,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M007,Omeprazole 20mg,565,0,62,503,2,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M008,ORS,955,0,193,762,1,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M009,Ibuprofen 400mg,51,668,66,653,0,0
2024-04-15,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M010,Atorvastatin 10mg,596,0,40,556,1,0
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M001,Paracetamol 500mg,0,0,0,0,12,1
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M002,Amoxicillin 500mg,325,0,52,273,5,0
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M003,Metformin 500mg,487,0,76,411,1,0
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M004,Amlodipine 5mg,283,0,34,249,3,0
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M005,Azithromycin 500mg,114,0,16,98,7,0
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M006,Cetirizine 10mg,84,0,62,22,7,0
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M007,Omeprazole 20mg,131,0,49,82,7,1
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M008,ORS,274,0,185,89,5,1
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M009,Ibuprofen 400mg,23,393,49,367,0,0
2024-04-15,F003,Synthetic CHC F003,CHC,12.98,77.64,M010,Atorvastatin 10mg,200,0,25,175,3,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M001,Paracetamol 500mg,196,559,71,684,0,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M002,Amoxicillin 500mg,254,0,46,208,7,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M003,Metformin 500mg,368,0,24,344,1,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M004,Amlodipine 5mg,0,306,18,288,0,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M005,Azithromycin 500mg,57,0,33,24,12,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M006,Cetirizine 10mg,0,0,0,0,9,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M007,Omeprazole 20mg,57,0,26,31,8,1
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M008,ORS,542,0,134,408,1,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M009,Ibuprofen 400mg,427,0,23,404,2,0
2024-04-15,F004,Synthetic CHC F004,CHC,13.035,77.597,M010,Atorvastatin 10mg,123,0,22,101,8,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M001,Paracetamol 500mg,0,0,0,0,14,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M002,Amoxicillin 500mg,257,0,63,194,6,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M003,Metformin 500mg,314,0,67,247,8,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M004,Amlodipine 5mg,328,0,40,288,3,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M005,Azithromycin 500mg,89,0,26,63,11,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M006,Cetirizine 10mg,294,0,47,247,2,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M007,Omeprazole 20mg,19,416,45,390,0,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M008,ORS,0,0,0,0,8,1
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M009,Ibuprofen 400mg,157,0,43,114,8,0
2024-04-15,F005,Synthetic CHC F005,CHC,12.91,77.62,M010,Atorvastatin 10mg,230,0,31,199,3,0
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M001,Paracetamol 500mg,261,0,82,179,9,0
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M002,Amoxicillin 500mg,121,0,48,73,6,0
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M003,Metformin 500mg,143,0,60,83,7,0
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M004,Amlodipine 5mg,277,0,32,245,1,0
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M005,Azithromycin 500mg,6,0,6,0,10,1
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M006,Cetirizine 10mg,212,0,75,137,4,0
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M007,Omeprazole 20mg,343,0,28,315,1,0
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M008,ORS,336,0,116,220,3,1
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M009,Ibuprofen 400mg,253,0,55,198,5,0
2024-04-15,F006,Synthetic CHC F006,CHC,12.89,77.55,M010,Atorvastatin 10mg,0,0,0,0,13,1
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M001,Paracetamol 500mg,136,0,18,118,5,0
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M002,Amoxicillin 500mg,0,198,27,171,0,0
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M003,Metformin 500mg,211,0,29,182,2,0
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M004,Amlodipine 5mg,123,0,20,103,3,0
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M005,Azithromycin 500mg,156,0,10,146,2,0
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M006,Cetirizine 10mg,0,0,0,0,8,1
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M007,Omeprazole 20mg,134,0,16,118,4,0
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M008,ORS,251,0,62,189,2,0
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M009,Ibuprofen 400mg,102,0,22,80,6,0
2024-04-15,F007,Synthetic PHC F007,PHC,13.05,77.65,M010,Atorvastatin 10mg,99,0,18,81,2,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M001,Paracetamol 500mg,272,0,27,245,3,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M002,Amoxicillin 500mg,82,0,19,63,7,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M003,Metformin 500mg,156,0,20,136,2,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M004,Amlodipine 5mg,109,0,12,97,5,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M005,Azithromycin 500mg,31,117,17,131,0,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M006,Cetirizine 10mg,0,0,0,0,8,1
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M007,Omeprazole 20mg,123,0,20,103,2,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M008,ORS,279,0,46,233,1,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M009,Ibuprofen 400mg,113,0,28,85,3,0
2024-04-15,F008,Synthetic PHC F008,PHC,12.96,77.51,M010,Atorvastatin 10mg,9,0,9,0,11,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M001,Paracetamol 500mg,266,0,28,238,7,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M002,Amoxicillin 500mg,138,0,23,115,6,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M003,Metformin 500mg,263,0,26,237,1,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M004,Amlodipine 5mg,174,0,14,160,3,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M005,Azithromycin 500mg,41,0,20,21,9,1
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M006,Cetirizine 10mg,160,0,32,128,2,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M007,Omeprazole 20mg,36,0,28,8,8,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M008,ORS,330,0,86,244,1,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M009,Ibuprofen 400mg,73,243,32,284,0,0
2024-04-15,F009,Synthetic PHC F009,PHC,13.1,77.58,M010,Atorvastatin 10mg,122,0,20,102,1,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M001,Paracetamol 500mg,62,0,40,22,8,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M002,Amoxicillin 500mg,11,134,18,127,0,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M003,Metformin 500mg,54,0,9,45,9,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M004,Amlodipine 5mg,106,0,17,89,3,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M005,Azithromycin 500mg,70,0,11,59,5,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M006,Cetirizine 10mg,115,0,27,88,1,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M007,Omeprazole 20mg,28,0,17,11,9,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M008,ORS,190,0,50,140,1,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M009,Ibuprofen 400mg,91,0,22,69,5,0
2024-04-15,F010,Synthetic PHC F010,PHC,12.87,77.6,M010,Atorvastatin 10mg,72,0,7,65,3,0
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M001,Paracetamol 500mg,275,0,46,229,1,0
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M002,Amoxicillin 500mg,134,0,27,107,7,0
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M003,Metformin 500mg,119,0,22,97,7,0
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M004,Amlodipine 5mg,0,0,0,0,14,1
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M005,Azithromycin 500mg,19,132,21,130,0,0
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M006,Cetirizine 10mg,78,0,39,39,6,0
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M007,Omeprazole 20mg,0,0,0,0,10,1
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M008,ORS,208,0,77,131,4,1
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M009,Ibuprofen 400mg,169,0,33,136,3,0
2024-04-15,F011,Synthetic PHC F011,PHC,13.01,77.7,M010,Atorvastatin 10mg,75,0,8,67,8,0
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M001,Paracetamol 500mg,127,0,38,89,8,1
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M002,Amoxicillin 500mg,156,0,15,141,3,0
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M003,Metformin 500mg,75,0,34,41,8,1
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M004,Amlodipine 5mg,171,0,16,155,2,0
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M005,Azithromycin 500mg,47,0,14,33,6,0
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M006,Cetirizine 10mg,129,0,35,94,3,0
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M007,Omeprazole 20mg,0,0,0,0,12,1
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M008,ORS,334,0,61,273,1,0
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M009,Ibuprofen 400mg,168,0,31,137,3,0
2024-04-15,F012,Synthetic PHC F012,PHC,12.94,77.68,M010,Atorvastatin 10mg,89,0,12,77,3,0
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M001,Paracetamol 500mg,154,0,22,132,5,0
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M002,Amoxicillin 500mg,80,0,19,61,7,0
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M003,Metformin 500mg,139,0,25,114,5,0
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M004,Amlodipine 5mg,16,0,16,0,9,1
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M005,Azithromycin 500mg,46,0,15,31,5,0
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M006,Cetirizine 10mg,83,0,19,64,4,0
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M007,Omeprazole 20mg,82,0,18,64,6,0
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M008,ORS,72,0,54,18,4,1
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M009,Ibuprofen 400mg,88,0,26,62,7,0
2024-04-15,F013,Synthetic PHC F013,PHC,12.85,77.66,M010,Atorvastatin 10mg,26,0,10,16,12,0
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M001,Paracetamol 500mg,59,0,35,24,10,1
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M002,Amoxicillin 500mg,20,0,14,6,10,0
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M003,Metformin 500mg,47,0,20,27,11,0
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M004,Amlodipine 5mg,58,0,25,33,6,1
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M005,Azithromycin 500mg,77,0,12,65,5,0
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M006,Cetirizine 10mg,0,0,0,0,11,0
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M007,Omeprazole 20mg,176,0,16,160,3,0
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M008,ORS,0,0,0,0,11,1
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M009,Ibuprofen 400mg,158,0,24,134,3,0
2024-04-15,F014,Synthetic PHC F014,PHC,13.08,77.52,M010,Atorvastatin 10mg,60,0,22,38,8,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M001,Paracetamol 500mg,195,0,50,145,3,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M002,Amoxicillin 500mg,52,0,19,33,11,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M003,Metformin 500mg,129,0,31,98,4,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M004,Amlodipine 5mg,71,0,19,52,8,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M005,Azithromycin 500mg,97,0,15,82,3,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M006,Cetirizine 10mg,18,0,18,0,7,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M007,Omeprazole 20mg,149,0,16,133,2,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M008,ORS,165,0,57,108,2,1
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M009,Ibuprofen 400mg,103,0,20,83,5,0
2024-04-15,F015,Synthetic PHC F015,PHC,12.99,77.47,M010,Atorvastatin 10mg,24,99,5,118,0,0
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M001,Paracetamol 500mg,121,0,56,65,4,1
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M002,Amoxicillin 500mg,99,0,15,84,3,0
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M003,Metformin 500mg,132,0,19,113,4,0
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M004,Amlodipine 5mg,127,0,15,112,4,0
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M005,Azithromycin 500mg,61,0,13,48,6,0
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M006,Cetirizine 10mg,0,0,0,0,13,1
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M007,Omeprazole 20mg,5,144,16,133,0,0
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M008,ORS,13,0,13,0,7,1
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M009,Ibuprofen 400mg,122,0,17,105,5,0
2024-04-15,F016,Synthetic PHC F016,PHC,12.9,77.73,M010,Atorvastatin 10mg,66,0,14,52,4,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M001,Paracetamol 500mg,396,0,41,355,2,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M002,Amoxicillin 500mg,304,0,21,283,1,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M003,Metformin 500mg,56,0,42,14,8,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M004,Amlodipine 5mg,168,0,19,149,4,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M005,Azithromycin 500mg,114,0,17,97,7,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M006,Cetirizine 10mg,0,210,45,165,0,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M007,Omeprazole 20mg,64,0,21,43,11,1
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M008,ORS,267,0,82,185,4,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M009,Ibuprofen 400mg,45,278,32,291,0,0
2024-04-15,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M010,Atorvastatin 10mg,168,0,24,144,4,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M001,Paracetamol 500mg,317,0,28,289,3,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M002,Amoxicillin 500mg,29,0,26,3,10,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M003,Metformin 500mg,6,309,31,284,0,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M004,Amlodipine 5mg,73,0,23,50,5,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M005,Azithromycin 500mg,174,0,21,153,1,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M006,Cetirizine 10mg,127,0,25,102,2,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M007,Omeprazole 20mg,253,0,20,233,2,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M008,ORS,335,0,83,252,1,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M009,Ibuprofen 400mg,190,0,19,171,6,0
2024-04-15,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M010,Atorvastatin 10mg,243,0,17,226,3,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M001,Paracetamol 500mg,504,0,48,456,4,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M002,Amoxicillin 500mg,359,0,37,322,5,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M003,Metformin 500mg,428,0,40,388,1,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M004,Amlodipine 5mg,224,0,21,203,5,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M005,Azithromycin 500mg,286,0,23,263,7,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M006,Cetirizine 10mg,178,0,45,133,2,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M007,Omeprazole 20mg,161,0,29,132,5,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M008,ORS,231,0,88,143,5,1
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M009,Ibuprofen 400mg,282,0,32,250,4,0
2024-04-15,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M010,Atorvastatin 10mg,316,0,13,303,3,0
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M001,Paracetamol 500mg,51,0,49,2,8,1
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M002,Amoxicillin 500mg,191,0,29,162,4,0
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M003,Metformin 500mg,63,0,19,44,11,1
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M004,Amlodipine 5mg,127,0,17,110,2,0
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M005,Azithromycin 500mg,0,149,20,129,0,0
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M006,Cetirizine 10mg,47,0,26,21,6,1
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M007,Omeprazole 20mg,35,181,20,196,0,0
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M008,ORS,91,0,63,28,4,1
2024-04-15,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M009,Ibuprofen 400mg,115,0,29,86,7,0
